code,district,name,street,city,zip_code,email,abbreviation
042248809,810,Základná škola s MŠ,SNP 47,Krompachy,05342,skola@zssnpkrompachy.sk,ZSNP47SN
035543957,810,Základná škola,Zemanská 2,Krompachy,05342,zszemanska@gmail.com,ZZema2SN
031942067,810,Cirkevná základná škola,Školská 55,Letanovce,05313,letanovce1@gmail.com,CSko55SN
035546018,810,Základná škola s MŠ,Školská 16,Markušovce,05321,skola@zsmarkusovce.sk,ZSko16SN
710063288,810,Základná škola,Matejovce nad Hornádom 97,Matejovce nad Hornádom,05321,zsmatejovce@centrum.sk,ZMat97SN
035546026,810,Základná škola s MŠ,Biele Vody 266,Mlynky,05376,skola@zsmlynky.edu.sk,ZBi266SN
710063296,810,Základná škola,Odorín 65,Odorín,05322,zsodorin@zsodorin.sk,ZOdo65SN
042104246,810,Základná škola s MŠ,Lúčna 3,Olcnava,05361,zsolcnava@gmail.com,ZLucn3SN
035553979,810,Základná škola s MŠ,Poráč 125,Poráč,05323,riaditel@zsporac.edu.sk,ZPo125SN
035543426,810,Základná škola,Zimné 96,Rudňany,05323,zakladnaskola.rudnany@gmail.com,ZZim96SN
035546034,810,Základná škola,Slovinky 71,Slovinky,05340,zsslovinky@zsslovinky.edu.sk,ZSlo71SN
035541385,810,Základná škola,Komenského 3,Smižany,05311,info@zssmizany.sk,ZKome3SN
017151961,810,ZŠ Povýšenia sv. Kríža,Smreková 38,Smižany,05311,zspsksmi@zspsksmi.sk,ZSmr38SN
035543922,810,Základná škola,Hutnícka 16,Spišská Nová Ves,05201,skola@zshutnsnv.edu.sk,ZHut16SN
035546077,810,Základná škola,Ing. O. Kožucha 11,Spišská Nová Ves,05201,sekretariat.zskozuchasnv@gmail.com,ZIng11SN
035546085,810,Základná škola,Komenského 2,Spišská Nová Ves,05201,skola@zskomensn.sk,ZKome2SN
035546051,810,Základná škola,Levočská 11,Spišská Nová Ves,05201,levocska11@gmail.com,ZLev11SN
035543914,810,Základná škola,Lipová 13,Spišská Nová Ves,05201,zslipova@pobox.sk,ZLip13SN
017080665,810,ZŠ sv. Cyrila a Metoda,Markušovská cesta 8,Spišská Nová Ves,05201,riaditelzscam@gmail.com,ZMark8SN
035546042,810,Základná škola,Nad Medzou 1,Spišská Nová Ves,05201,zsnadmedzou@gmail.com,ZNadM1SN
035546069,810,Základná škola,Z. Nejedlého 2,Spišská Nová Ves,05201,zsnejedleho.snv@gmail.com,ZZNej2SN
031942130,810,ZŠ sv. Michala,Školská 1,Spišské Tomášovce,05201,zstomasovce@gmail.com,ZSkol1SN
035543931,810,Základná škola,Komenského 6,Spišské Vlachy,05361,zakladnaskola@pobox.sk,ZKome6SN
710260857,810,Cirk. spojená škola- ZŠ,Komenského 6,Spišské Vlachy,05361,zskrstitela@zskrstitela.sk,CKome6SN
035564113,810,Základná škola,SNP 13,Spišské Vlachy,05361,zssnp13@gmail.com,ZSNP13SN
035546093,810,Základná škola,Spišský Hrušov 264,Spišský Hrušov,05363,zssphrusov@stonline.sk,ZSp264SN
710063369,810,Základná škola s MŠ,Teplička 49,Teplička,05201,zs.teplickanh@gmail.com,ZTep49SN
710063377,810,Základná škola,Vítkovce 53,Vítkovce,05363,zsvitkovce@gmail.com,ZVit53SN
710063806,811,Základná škola s VJM,Školská 67,Bačka,07684,zsbacka@post.sk,ZSko67TV
710063814,811,Základná škola,Lesná 55,Bačkov,07661,valikaskov@centrum.sk,ZLes55TV
035541326,811,Základná škola s VJM,Hlavná 24,Biel,07641,zsbiel@stonline.sk,ZHla24TV
035541261,811,Základná škola s MŠ,Ružová 304,Borša,07632,zsborsa@zsborsa.edu.sk,ZRu304TV
710063849,811,Základná škola s VJM,Hlavná 141,Boťany,07643,zsbotany@centrum.sk,ZHl141TV
035544546,811,Základná škola s MŠ VJM,Školská 233,Boľ,07653,zsbol@centrum.sk,ZSk233TV
710063857,811,Základná škola,Brezová 138/21,Brezina,07612,zsbrezina@centrum.sk,ZBre21TV
035544554,811,Základná škola,Školská 2/333,Cejkov,07605,zscejkov@gmail.com,ZSk333TV
035569417,811,Základná škola s MŠ,SNP 446/178,Hraň,07603,zs-hran@post.sk,ZSN178TV
035568241,811,Základná škola s MŠ,Hlavná 75,Hrčeľ,07615,zs.hrcel@trenet.sk,ZHla75TV
710063954,811,Základná škola,Hlavná 117,Kazimír,07613,riaditelzskazimir@gmail.com,ZHl117TV
035541148,811,Základná škola MH s VJM,Hunyadiho 1256/16,Kráľovský Chlmec,07701,zsmkc@pobox.sk,ZHun16TV
035541156,811,Základná škola,L. Kossutha 56,Kráľovský Chlmec,07701,riaditel.zs@pobox.sk,ZLKo56TV
017071089,811,Základná škola s MŠ,Hlavná 267,Kuzmice,07612,skola@zskuzmice.edu.sk,ZHl267TV
710063970,811,Základná škola,Kostolná 112/15,Ladmovce,07634,zsladmovce@gmail.com,ZKos15TV
710063989,811,Základná škola,Školská 242,Lastovce,07614,zs.lastovce@gmail.com,ZSk242TV
035541318,811,Základná škola,Leles 211,Leles,07684,leles.skvp@centrum.sk,ZLe211TV
710064012,811,Základná škola s VJM,Alberta S. Molnára 11/2,Malý Horeš,07652,skola@zamalyhores.edu.sk,ZAlbe2TV
035541253,811,Základná škola,Školská 339/2,Michaľany,07614,riaditel@zsskolmich.edu.sk,ZSkol2TV
035541245,811,Základná škola,Školská 58,Nižný Žipov,07617,zsnzipov@gmail.com,ZSko58TV
035541229,811,Základná škola s MŠ,Letná 90,Novosad,07602,skola@zsnovosad.edu.sk,ZLet90TV
035541237,811,Základná škola,Hlavná 462,Parchovany,07662,zsparchovany@zsparchovany.edu.sk,ZHl462TV
710064039,811,Základná škola s MŠ,Hlavná 162/73,Plechotice,07611,zsplechotice@gmail.com,ZHla73TV
710064063,811,Základná škola s VJM,Ul. Hlavná 233,Pribeník,07651,zspribenik@azet.sk,ZUl233TV
710260792,811,Cirkev. spoj.škola - ZŠ,Kollárova 17,Sečovce,07801,zs.svatejrodiny@gmail.com,CKol17TV
017071097,811,Základná škola,Komenského 707/4,Sečovce,07801,zssec@stonline.sk,ZKome4TV
035541202,811,Základná škola,Obchodná 5,Sečovce,07801,skola@zsobchodsec.edu.sk,ZObch5TV
710064071,811,Základná škola,Hlavná 7,Sirník,07603,kalanova@trenet.sk,ZHlav7TV
710064080,811,Základná škola,Parádna 202,Slivník,07612,zs.slivnik@zoznam.sk,ZPa202TV
710064098,811,Základná škola,Školská 19,Slovenské Nové Mesto,07633,zsslovnm@zoznam.sk,ZSko19TV
035541211,811,Základná škola,Hlavná 41,Somotor,07635,zssomotor@gmail.com,ZHla41TV
035541288,811,Základná škola s VJM,Somotor 40,Somotor,07635,zssomotor@zssomotor.edu.sk,ZSom40TV
031314503,811,Cirkevná ZŠ s MŠ,Hlavná 137,Stanča,07616,skolastanca@gmail.com,CHl137TV
035541164,811,Základná škola,Školská 2,Streda nad Bodrogom,07631,admin@zsstreda.edu.sk,ZSkol2TV
035541172,811,Základná škola s VJM,Školská 4,Streda nad Bodrogom,07631,admin@zsmstreda.edu.sk,ZSkol4TV
710064047,811,Základná škola s VJM,Školská 220,Svätuše,07683,zssvatuse@gmail.com,ZSk220TV
052022072,811,Cikrevná ZŠ s MŠ,Gorkého 55,Trebišov,07501,czstrebisov@gmail.com,CGor55TV
035541091,811,Základná škola,I. Krasku 342/1,Trebišov,07501,riaditel@zskrasku.tv,ZIKra1TV
035541075,811,Základná škola,Komenského 1962/8,Trebišov,07501,skola@zskomtv.edu.sk,ZKome8TV
035541113,811,Základná škola,M. R. Štefánika 910/51,Trebišov,07501,riaditelka@zsmrstv.edu.sk,ZMRS51TV
035541067,811,Základná škola,Pribinova 34,Trebišov,07501,skola@zspribinovatv.edu.sk,ZPri34TV
710064128,811,Základná škola,Staničná ulica 5/131,Veľaty,07615,rusnakova12345@gmail.com,ZSt131TV
035541296,811,Základná škola s VJM,Školská 278,Veľké Trakany,07642,zstrakany@centrum.sk,ZSk278TV
035544562,811,Základná škola,Školská 348,Veľký Horeš,07652,kovacs@zsvhores.edu.sk,ZSk348TV
710064160,811,Základná škola s VJM,Hlavná 315,Veľký Kamenec,07636,v.kamenec.skola@centrum.sk,ZHl315TV
035541181,811,Základná škola,Školská 379,Vojčice,07622,skola@zsvojcice.edu.sk,ZSk379TV
035571829,811,Základná škola s MŠ s V,Hlavná 114/60,Zatín,07653,zszatin@zszatin.edu.sk,ZHla60TV
710064209,811,Základná škola,Úpor 9,Zemplínska Nová Ves,07616,zsznves1@gmail.com,ZUpor9TV
035541199,811,Základná škola,Hlavná 209,Zemplínska Teplica,07664,skola@zszteplica.edu.sk,ZHl209TV
710064225,811,Základná škola,Hlavná 28,Zemplínske Jastrabie,07605,zszjastrabie@gmail.com,ZHla28TV
035541270,811,Základná škola s MŠ,Hlavná 1,Čerhov,07681,skolacerhov@gmail.com,ZHlav1TV
710063865,811,Základná škola,Hlavná 73,Čeľovce,07617,zscelovce@gmail.com,ZHla73TV
035541121,811,Základná škola s VJM,Zimná 6,Čierna nad Tisou,07643,riaditel@zszimcnt.edu.sk,ZZimn6TV
035541130,811,Základná škola,Školská 3,Čierna nad Tisou,07643,gozscnt@zoznam.sk,ZSkol3TV
017337089,101,Gymnázium s VJM,Dunajská 13,Bratislava-Staré Mesto,81484,info@mtag.sk,GDun13BA
017337101,101,Gymnázium,Grösslingová 18,Bratislava-Staré Mesto,81109,tajomnicka@gamca.sk,GGro18BA
017318840,101,Gymnázium Matky Alexie,Jesenského 4/A,Bratislava-Staré Mesto,81102,gymnazium.alexia@gmail.com,GJese4BA
710274050,101,SŠ - Gymnázium sv. Uršu,Nedbalova 4,Bratislava-Staré Mesto,81101,riaditel@ursula.sk,SNedb4BA
710229631,101,S-Gymn. nem-slov,Palisády 51,Bratislava-Staré Mesto,81106,sekretariat@deutscheschule.sk,SPal51BA
017337046,101,Gymnázium,Vazovova 6,Bratislava-Staré Mesto,81107,vedenie@vazka.sk,GVazo6BA
710262531,101,SŠ-Gymnázium Cambridge,Úprkova 3,Bratislava-Staré Mesto,81104,school@cambridgeschool.eu,SUprk3BA
710212674,102,Súkromné gymnázium,Dudvážska 6,Bratislava-Podunajské Bis,82107,info@galileoschool.sk,SDudv6BA
052413250,102,Súkromná stredná športo,Dudvážska 6,Bratislava-Podunajské Bis,82107,gaudeamus@dudva.sk,SDudv6BA
017337097,102,Gymnázium F. G. Lorcu,Hronská 3,Bratislava-Podunajské Bis,82107,gymhron@gymhron.edu.sk,GHron3BA
710262507,102,SŠ-Gymnázium,Bachova 4,Bratislava-Ružinov,82103,riaditelstvo@vdp.sk,SBach4BA
050343971,102,1. súkromné gymnázium,Bajkalská 20,Bratislava-Ružinov,82108,info@1sg.sk,1Baj20BA
017337062,102,Gymnázium,Ivana Horvátha 14,Bratislava-Ružinov,82103,skola@horvatha.sk,GIva14BA
042262488,102,Gymnázium,Metodova 2,Bratislava-Ružinov,82108,office@gmet.sk,GMeto2BA
036075213,102,Spojená škola,Novohradská 3,Bratislava-Ružinov,82109,karacsonyova@gjh.sk,SNovo3BA
017337020,102,Stredná športová škola,Ostredková 10,Bratislava-Ružinov,82102,,SOst10BA
000605786,102,Gymnázium L.Novomeského,Tomášikova 2,Bratislava-Ružinov,82729,norbert.kyndl@gln.sk,GToma2BA
030805473,102,Súkromné gymnázium,Vážska 32,Bratislava-Vrakuňa,82107,ssg@ssg.sk,SVaz32BA
042268877,103,Súkromná stredná športo,Kalinčiakova 12,Bratislava-Nové Mesto,83104,headmaster@eisbratislava.org,SKal12BA
051950766,103,Súkr. gymnázium,Trnavská cesta 3421/39,Bratislava-Nové Mesto,82104,lena.kampmillerova@kingsbratislava.com,STrn39BA
030858321,103,Súkromné gymnázium,Česká 10,Bratislava-Nové Mesto,83103,riaditel@gymnaziumceska.sk,SCes10BA
017337071,103,Gymnázium,Hubeného 23,Bratislava-Rača,83408,ghubeneho@ghubba.edu.sk,GHub23BA
710231156,103,SŠ - Gym.šk.bratov,Čachtická 14,Bratislava-Rača,83106,sekretariat@lasalle.sk,SCac14BA
000605751,104,Gymnázium,Bilíkova 24,Bratislava-Dúbravka,84419,gymbil@gymbilba.sk,GBil24BA
710227442,104,SSŠ BIS - gymnázium,Pekníkova 6,Bratislava-Dúbravka,84101,office@bisb.sk,SPekn6BA
710228031,104,SŠ - GYM sv.Františka,Karloveská 32,Bratislava-Karlova Ves,84104,tajomnicka@svfrantisek.sk,SKar32BA
710266510,104,Súkr. Gym. QSI,Karloveská 64,Bratislava-Karlova Ves,84104,bratislava@qsi.org,SKar64BA
017337054,104,Gymnázium,Ladislava Sáru 1,Bratislava-Karlova Ves,84104,tajomnik@gymls.edu.sk,GLadi1BA
030797969,104,Súkromné gymnázium,Majerníkova 62,Bratislava-Karlova Ves,84105,info@sgesprit.sk,SMaj62BA
710147663,104,SŠ-Gymnázium,Tilgnerova 14,Bratislava-Karlova Ves,84105,vedenie@tilgnerka.edu.sk,STil14BA
000605760,105,Gymnázium A. Einsteina,Einsteinova 35,Bratislava-Petržalka,85203,gymnazium@einsteinova.sk,GEin35BA
710228295,105,SŠ-Gym. Svätej Rodiny,Gercenova 10,Bratislava-Petržalka,85101,skolasvr@gmail.com,SGer10BA
030848008,105,Bilingválne gymnázium,Haanova 28,Bratislava-Petržalka,85104,tajomnik@bilgym.sk,BHaa28BA
031744265,105,Súkromné gymnázium,Kremnická 26,Bratislava-Petržalka,85101,sekretariat@ipgymnazium.sk,SKre26BA
051786281,105,Súkr. gymnázium franc.-,M. C. Sklodowskej 1,Bratislava-Petržalka,85101,zastupca@efib.sk,SMCSk1BA
030778956,105,Gymnázium,Pankúchova 6,Bratislava-Petržalka,85104,skola@gympaba.sk,GPank6BA
017327164,105,Evanjelické lýceum,Vranovská 2,Bratislava-Petržalka,85101,evlyceum@evlyceum.sk,EVran2BA
030843201,105,Súkr. gymnázium Mercury,Zadunajská cesta 27,Bratislava-Petržalka,85101,sgm@sgm.sk,SZad27BA
031801722,105,Bulharské gymnázium,Záporožská 8,Bratislava-Petržalka,85101,bsou@bsou.sk,BZapo8BA
000160229,106,Gymnázium,1. mája 8,Malacky,90101,gymalriad@stonline.sk,G1maj8MA
710230826,106,SŠ-Gymnázium sv.Fr.Assi,Kláštorné nám. 1,Malacky,90101,csmalacky@gmail.com,SKlas1MA
017050197,107,Gymnázium K. Štúra,Nám. slobody 5,Modra,90001,ucitel@gymmo.edu.sk,GNams5PK
017050201,107,Gymnázium,Senecká 2,Pezinok,90201,riaditel@gymsenpk.edu.sk,GSene2PK
000160326,108,Gymnázium A. Bernoláka,Lichnerova 69,Senec,90301,riaditel@gab.sk,GLic69SC
030797799,108,Spojená škola s VJM,Lichnerova 71,Senec,90301,szenczigv@gmail.com,SLic71SC
045014906,201,Súkr.gymnázium s VJM,Hlavná 21,Dunajská Streda,92901,posta@mgds.eu,SHla21DS
000160130,201,Gymnázium Á. Vámberyho,Nám. sv. Štefana 1190/4,Dunajská Streda,92936,vamberygimnazium@gmail.com,GNams4DS
037990144,201,Stredná športová škola,Nám. sv. Štefana 1533/3,Dunajská Streda,92901,sportgymds@zupa-tt.sk,SNams3DS
017050090,201,Gymnázium L.Dúbravu,Smetanov háj 285/8,Dunajská Streda,92901,gymds@gymds.sk,GSmet8DS
000160407,201,Gymnázium M.R.Štefánika,Slnečná 2,Šamorín,93101,gmrs@gymmrssam.sk,GSlne2DS
017050103,201,Gymnáz.I.Madácha s VJM,Slnečná 2,Šamorín,93101,mtg@gmadsam.edu.sk,GSlne2DS
030022754,202,Súkr.bilingválne GYM,Hodská 10,Galanta,92401,kontakt@sbggalanta.sk,SHod10GA
000160156,202,Gym. Z.Kodálya s VJM,Štvrť SNP 1004/34,Galanta,92401,kodaly@gymmadga.edu.sk,GStv34GA
017050146,202,Gymnázium J. Matúšku,Štvrť SNP 1004/34,Galanta,92401,gymslovga@zupa-tt.sk,GStv34GA
000160351,202,Gymnázium V.Mihálika,Kostolná 119/8,Sereď,92601,gymsered@zupa-tt.sk,GKost8GA
000160164,203,Gymnázium Ivana Kupca,Komenského 13,Hlohovec,92001,gymhc@zupa-tt.sk,GKom13HC
000160318,204,Gymnázium P.Coubertina,Nám. SNP 9,Piešťany,92126,gypy@gypy.sk,GNamS9PN
036092479,204,Gymnázium J.B.Magina,Beňovského 358/100,Vrbové,92203,gymvrbove@gymvrbove.sk,GBe100PN
000160342,205,Gymnázium L.Novomeského,Dlhá 1037/12,Senica,90540,sengym@sengym.sk,GDlh12SE
000160369,206,Gymnázium F.V.Sasinka,Námestie slobody 3,Skalica,90901,gym-adm@gym.skalica.sk,GName3SI
000588032,207,Gymnázium Angely Merici,Hviezdoslavova 10,Trnava,91701,sekretariat@gamtt.sk,GHvi10TT
052135772,207,Gymnázium,Jána Bottu 31,Trnava,91701,,GJan31TT
000352519,207,Stredná šport. škola J.,Jána Bottu 31,Trnava,91787,gymbott@szm.sk,SJan31TT
036094625,207,Arcibiskupské gymnázium,Jána Hollého 9,Trnava,91701,riaditel@pasa.sk,AJana9TT
042297605,207,Súkr.Gym. BESST,Limbová 6051/3,Trnava,91702,srnakova@besst.sk,SLimb3TT
000160466,207,Gymnázium J.Hollého,Na hlinách 7279/30,Trnava,91701,gyjhtt@zupa-tt.sk,GNah30TT
017050227,301,Gymnázium J. Jesenského,Radlinského 665/2,Bánovce nad Bebravou,95701,info@gymbn.tsk.sk,GRadl2BN
000160628,302,Gymnázium,Školská 2,Dubnica nad Váhom,01841,info@gymdb.tsk.sk,GSkol2IL
030414164,302,Spoj.šk.sv.J.Bosca,Trenčianska 66/28,Nová Dubnica,01851,zs@ssnd.sk,STre28IL
000596680,303,Gymnázium,Jablonská 301/5,Myjava,90701,info@gymmy.tsk.sk,GJabl5MY
710221800,304,Gym Spoj.šk.sv. Jozefa,Klčové 87,Nové Mesto nad Váhom,91501,ssjozefnm@gmail.com,GKlc87NM
000160270,304,Gymnázium M.R.Štefanika,Športová 41,Nové Mesto nad Váhom,91501,ivana.matejovicova@gymnm.sk,GSpo41NM
037918869,304,Bilingv.slov.špan.gymn.,Štúrova ulica 2590/31A,Nové Mesto nad Váhom,91501,bilgym@bilgymnmv.edu.sk,BStu31NM
000160296,305,Gymnázium,Komenského 2/1074,Partizánske,95801,info@gympe.sk,GKomenPE
042142741,306,Súkromné gymnázium,M. R. Štefánika 148/27,Považská Bystrica,01701,zivena.skola@centrum.sk,SMRS27PB
000160741,306,Gymnázium,Školská 234/8,Považská Bystrica,01701,info@gympb.sk,GSkol8PB
035662867,307,PSŠ F.Hanáka,A. Hlinku 44,Prievidza,97101,skola@piaristi-pd.sk,PAHl44PD
000160750,307,Gymnáz.V.B.Nedožerského,Matice slovenskej 16,Prievidza,97101,skola@gympd.sk,GMat16PD
000160768,308,Gymnázium,Ul. 1. mája 905,Púchov,02015,info@gympu.tsk.sk,GUl905PU
037922866,309,Súkr.stredná športová š,Sídlisko SNP 6,Trenčianske Teplice,91451,sekretariat@sportovegymnazium.sk,SSidl6TN
000160458,309,Gymnázium ĽudovítaŠtúra,1. mája 170/2,Trenčín,91135,vedenie@glstn.sk,G1maj2TN
042152411,309,Súkr. gymnáz. FUTURUM,Kožušnícka 2,Trenčín,91105,skola@sgfuturum.sk,SKozu2TN
000588024,309,Piar.gymn. J.Braneckého,Palackého 4,Trenčín,91250,mail@piar.gtn.sk,PPala4TN
000515159,309,Stredná športová škola,Staničná 6,Trenčín,91105,riaditel@sgtn.tsk.sk,SStan6TN
710262043,401,Cikr. Gymn. - CSŠ,Biskupa Királya 30,Komárno,94501,marianum@zsgmarianum.edu.sk,CBis30KN
000399965,401,Gymnázium H.S. s VJM,Biskupa Királya 5,Komárno,94501,posta@sjg.sk,GBisk5KN
000160199,401,Gymnázium Ľ. J. Šuleka,Pohraničná 10,Komárno,94552,slovgym@gljs.sk,GPoh10KN
036112313,402,Ref. Czeglédi gymn. VJM,J. Jesenského 41,Levice,93401,czegledigimi@gmail.com,RJJe41LV
000160211,402,Gymnázium A. Vrábla,Mierová 5,Levice,93403,riaditel@gav.sk,GMier5LV
710262019,402,Gymn. - KSŠ,Saratovská 87,Levice,93405,gymnazium@gsv.sk,GSar87LV
017050111,402,Gymnázium J. Szondyho s,Mládežnícka 22,Šahy,93601,gymn.sahy@gmail.com,GMla22LV
000047147,402,Gymnázium,Mládežnícka 22,Šahy,93601,sekretariat@gymsahy.sk,GMla22LV
710261993,402,Gymn. - KSŠ,Slov.národ.povstania 4,Šahy,93601,kancelaria@gymsnpsahy.edu.sk,GSlov4LV
000160504,402,Gymn. J.A.Komenského -,Štúrova 1205/16,Želiezovce,93701,gimzsel@stonline.sk,GStu16LV
710261977,403,Gymn. - SKŠ,Farská 19,Nitra,94901,gcm@gcm.sk,GFar19NR
000160261,403,Gymnázium,Golianova 68,Nitra,94901,gymgol@gymgolnr.sk,GGol68NR
710261985,403,Piar. gymn. - PSŠ,Piaristická 6,Nitra,94901,skola@pgjknr.sk,PPiar6NR
000160253,403,Gymnázium,Párovská 1,Nitra,95050,school@gpnr.sk,GParo1NR
000500780,403,Gymnázium,Školská 26,Vráble,95280,sekretariat@gymvrable.sk,GSko26NR
037965352,404,Gymnázium P.Pázmáňa VJM,Letomostie 3,Nové Zámky,94061,gimnaziumnz@gmail.com,GLeto3NZ
000160288,404,Gymnázium,M. R. Štefánika 16,Nové Zámky,94061,skola@gymnz.sk,GMRS16NZ
000160423,404,Gymnázium - Gimnázium,Adyho 7,Štúrovo,94301,riaditelgymn@centrum.cz,GAdyh7NZ
017050138,404,Gymnázium,Bernolákova 37,Šurany,94201,skola@gymsu.edu.sk,GBer37NZ
000399850,405,Gymnázium J. Fándlyho,Školská 3,Šaľa,92701,gymnaziumsala@stonline.sk,GSkol3SA
000160440,406,Gymnázium,17. novembra 1180/16,Topoľčany,95501,sekretariat@gymnaziumtopolcany.sk,G17n16TO
000160482,407,Gymnázium J. Kráľa,Slov.národ.povstania 3,Zlaté Moravce,95342,gymzmjk@stonline.sk,GSlov3ZM
000160555,501,Gymnázium,Štefánikova 219/4,Bytča,01401,skola@gymbytca.edu.sk,GStef4BY
000160849,502,Gymnázium,Ľ. Štúra 35,Turzovka,02354,gymtu@stonline.sk,GLSt35CA
000160563,502,Gymnázium J. M. Hurbana,17. novembra 1296,Čadca,02201,kancelaria@gymcadca.sk,G17novCA
000160571,503,Gymnázium P.O.Hviezdos.,Hviezdoslavovo nám. 18,Dolný Kubín,02624,riaditel@gympoh.edu.sk,GHvi18DK
710261802,503,Gymnázium pri Cirk.SŠ,Okružná 2062/25,Dolný Kubín,02601,radlinskeho@radlinskeho.sk,GOkr25DK
000160652,504,Gymnázium,Jesenského 2243,Kysucké Nové Mesto,02404,riaditel@gymknm.sk,GJesenKM
000160661,505,Gymnázium,Hradná 23,Liptovský Hrádok,03301,skola@gymnaziumlh.sk,GHra23LM
710261772,505,Gymnázium pri ESŠ,Komenského 10,Liptovský Mikuláš,03101,sekretariat@esslm.sk,GKom10LM
000160679,505,Gymnázium M. M. Hodžu,M. M. Hodžu 860/9,Liptovský Mikuláš,03136,school@gymlm.sk,GMMHo9LM
000626261,506,Gymnázium,J. Lettricha 2,Martin,03601,office@gymlet.sk,GJLet2MT
710261721,506,Evan. gymnázium pri ESŠ,M. R. Štefánika 19,Martin,03601,info@egmt.sk,EMRS19MT
000160695,506,Gymnázium V.Paulinyho T,Malá hora 3,Martin,03601,office@gymmt.sk,GMala3MT
000627844,506,Bilingválne gymnázium,Komenského 215,Sučany,03852,gbas@gbas.sk,BKo215MT
710261756,506,Gymnázium pri SŠ,M. R. Štefánika 1,Vrútky,03861,riaditel@gvrutky.edu.sk,GMRSt1MT
000160717,507,Gymnázium A. Bernoláka,Mieru 307/23,Námestovo,02901,gymnosekret@vuczilina.sk,GMie23NO
042072042,508,Súkromné gymnázium,Bystrická cesta 174/5,Ružomberok,03401,sgymdk@centrum.sk,SByst5RK
017060532,508,Gymnázium sv. Andreja,Námestie A. Hlinku 5,Ružomberok,03450,gsa@gsa.sk,GName5RK
000160792,508,Gymnázium,Š. Moyzesa 21,Ružomberok,03401,skola@gymrk.sk,GSMo21RK
710221940,509,Gymnázium pri SŠ,Horné Rakovce 1440/29,Turčianske Teplice,03901,skola@gymtut.edu.sk,GHor29TR
